rule,mark,self_buy_floor,flow_mult,max_entry_mult,trail_pct,tp_mult,hard_stop_pct,time_stop_s,loop1_triggers,loop1_wins,loop1_pnl_usd,loop1_pnl_ex_best_usd,loop1_hits_caught,loop1_misses_entered,loop1_worst_usd,loop1_median_usd,loop2_triggers,loop2_wins,loop2_pnl_usd,loop2_pnl_ex_best_usd,loop2_hits_caught,loop2_misses_entered,loop2_worst_usd,loop2_median_usd,min_ex_best,total_pnl,wr
flow,300,0.2,2.0,3,0.5,5,0.5,1800,5,2,-2.79,-64.42,1,4,-31.23,-18.43,13,6,235.57,41.92,1,12,-20.71,-2.72,-64.42,232.78,0.4444444444444444
flow,300,0.2,2.0,5,0.4,0,0.3,900,7,3,65.2,-46.02,2,5,-31.23,-17.67,27,13,327.21,73.05,5,22,-26.16,-1.71,-46.02,392.40999999999997,0.47058823529411764
flow,300,0.2,2.0,5,0.4,0,0.3,1800,7,3,90.84,-20.38,2,5,-31.23,-17.67,27,12,254.9,123.8,5,22,-26.16,-2.2,-20.38,345.74,0.4411764705882353
flow,300,0.2,2.0,5,0.4,0,0.5,900,7,3,67.39,-43.83,2,5,-31.23,-15.4,27,15,402.06,147.9,5,22,-31.04,3.63,-43.83,469.45,0.5294117647058824
flow,300,0.2,2.0,5,0.4,0,0.5,1800,7,3,90.19,-21.03,2,5,-31.23,-18.24,27,12,257.0,125.9,5,22,-31.04,-2.2,-21.03,347.19,0.4411764705882353
flow,300,0.2,2.0,5,0.4,5,0.3,900,7,3,151.97,-46.02,2,5,-31.23,-17.67,27,13,266.7,73.05,5,22,-26.16,-1.71,-46.02,418.66999999999996,0.47058823529411764
flow,300,0.2,2.0,5,0.4,5,0.3,1800,7,3,177.61,-20.38,2,5,-31.23,-17.67,27,12,317.45,123.8,5,22,-26.16,-2.2,-20.38,495.06,0.4411764705882353
flow,300,0.2,2.0,5,0.4,5,0.5,900,7,3,154.16,-43.83,2,5,-31.23,-15.4,27,15,341.55,147.9,5,22,-31.04,3.63,-43.83,495.71000000000004,0.5294117647058824
flow,300,0.2,2.0,5,0.4,5,0.5,1800,7,3,176.96,-21.03,2,5,-31.23,-18.24,27,12,319.55,125.9,5,22,-31.04,-2.2,-21.03,496.51,0.4411764705882353
flow,300,0.2,2.0,5,0.5,0,0.3,900,7,3,42.72,-46.02,2,5,-31.23,-17.67,27,14,388.69,134.53,5,22,-26.16,4.36,-46.02,431.40999999999997,0.5
flow,300,0.2,2.0,5,0.5,0,0.3,1800,7,3,68.36,-20.38,2,5,-31.23,-17.67,27,10,219.99,54.72,5,22,-26.16,-6.31,-20.38,288.35,0.38235294117647056
flow,300,0.2,2.0,5,0.5,0,0.5,900,7,3,44.91,-43.83,2,5,-31.23,-15.4,27,16,463.54,209.38,5,22,-31.04,7.13,-43.83,508.45000000000005,0.5588235294117647
flow,300,0.2,2.0,5,0.5,0,0.5,1800,7,3,67.71,-21.03,2,5,-31.23,-18.24,27,11,235.73,70.46,5,22,-31.04,-5.84,-21.03,303.44,0.4117647058823529
flow,300,0.2,2.0,5,0.5,5,0.3,900,7,3,151.97,-46.02,2,5,-31.23,-17.67,27,14,328.18,134.53,5,22,-26.16,4.36,-46.02,480.15,0.5
flow,300,0.2,2.0,5,0.5,5,0.3,1800,7,3,177.61,-20.38,2,5,-31.23,-17.67,27,10,248.37,54.72,5,22,-26.16,-6.31,-20.38,425.98,0.38235294117647056
flow,300,0.2,2.0,5,0.5,5,0.5,900,7,3,154.16,-43.83,2,5,-31.23,-15.4,27,16,403.03,209.38,5,22,-31.04,7.13,-43.83,557.1899999999999,0.5588235294117647
flow,300,0.2,2.0,5,0.5,5,0.5,1800,7,3,176.96,-21.03,2,5,-31.23,-18.24,27,11,264.11,70.46,5,22,-31.04,-5.84,-21.03,441.07000000000005,0.4117647058823529
